,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2020-02-09,2,2020-02-09,32.57692307692308,22.0,13.923076923076923,960.9230769230769,105.92307692307692,2.0923076923076924,276.7692307692308,232.76923076923077,438.15384615384613
2020-02-10,2,2020-02-10,32.03076923076923,19.384615384615383,15.0,961.8538461538462,88.0,2.6384615384615384,23.615384615384617,328.7692307692308,349.3076923076923
2020-02-11,2,2020-02-11,32.12307692307692,14.246153846153845,10.615384615384615,960.9000000000001,68.15384615384616,3.7,209.53846153846155,253.76923076923077,422.61538461538464
2020-02-12,2,2020-02-12,30.123076923076926,12.76923076923077,11.76923076923077,961.2384615384616,93.6923076923077,1.8923076923076925,113.07692307692308,294.15384615384613,385.0
2020-02-13,2,2020-02-13,31.27692307692308,12.86923076923077,14.615384615384615,960.6153846153846,164.15384615384616,0.9538461538461539,97.23076923076923,294.53846153846155,374.7692307692308
2020-02-14,2,2020-02-14,32.8,14.538461538461538,13.384615384615385,958.9846153846154,112.76923076923077,1.1923076923076923,250.3846153846154,253.07692307692307,442.7692307692308
2020-02-15,2,2020-02-15,32.707692307692305,13.553846153846154,11.846153846153847,959.0307692307692,185.6153846153846,1.2,377.7692307692308,214.30769230769232,487.3076923076923
2020-02-16,2,2020-02-16,32.51538461538461,11.415384615384616,10.307692307692308,959.6846153846153,183.30769230769232,1.3384615384615384,361.0,211.15384615384616,489.53846153846155
2020-02-17,2,2020-02-17,31.86923076923077,13.961538461538462,11.615384615384615,959.9307692307692,127.61538461538461,2.3846153846153846,341.6923076923077,226.76923076923077,479.53846153846155
2020-02-18,2,2020-02-18,31.96923076923077,19.192307692307693,17.692307692307693,960.6538461538462,180.53846153846155,1.4538461538461538,246.15384615384616,248.84615384615384,443.3076923076923
2020-02-19,2,2020-02-19,33.146153846153844,22.484615384615385,15.153846153846153,959.176923076923,114.46153846153847,1.3384615384615384,147.84615384615384,288.3076923076923,404.15384615384613
2020-02-20,2,2020-02-20,33.80769230769231,19.784615384615385,14.076923076923077,957.7846153846154,113.15384615384616,1.5769230769230769,253.23076923076923,250.53846153846155,448.9230769230769
2020-02-21,2,2020-02-21,33.9,21.16923076923077,13.615384615384615,958.0307692307692,96.07692307692308,2.292307692307692,238.92307692307693,261.3076923076923,445.46153846153845
2020-02-22,2,2020-02-22,34.99230769230769,22.407692307692308,12.461538461538462,958.5846153846154,91.84615384615384,1.676923076923077,320.3076923076923,229.84615384615384,471.46153846153845
2020-02-23,2,2020-02-23,34.55384615384615,19.623076923076923,9.923076923076923,959.676923076923,67.53846153846153,2.523076923076923,339.9230769230769,222.23076923076923,478.38461538461536
2020-02-24,2,2020-02-24,33.59230769230769,17.161538461538463,10.153846153846153,959.8692307692307,151.6153846153846,2.3846153846153846,293.0,242.0,467.0769230769231
2020-02-25,2,2020-02-25,31.953846153846158,15.946153846153846,14.153846153846153,959.4461538461538,155.6153846153846,1.876923076923077,199.15384615384616,271.0769230769231,431.46153846153845
2020-02-26,2,2020-02-26,32.46153846153846,16.892307692307693,13.615384615384615,958.7769230769231,215.3846153846154,1.3692307692307693,80.46153846153847,318.9230769230769,388.6923076923077
2020-02-27,2,2020-02-27,33.47692307692308,21.700000000000003,13.076923076923077,959.4769230769232,149.3846153846154,1.176923076923077,62.61538461538461,317.0769230769231,373.53846153846155
2020-02-28,2,2020-02-28,34.246153846153845,25.984615384615385,14.0,959.7923076923076,129.3846153846154,1.7461538461538462,5.769230769230769,319.53846153846155,324.7692307692308
2020-02-29,2,2020-02-29,35.07692307692308,24.215384615384615,11.846153846153847,958.4846153846154,122.38461538461539,1.776923076923077,91.15384615384616,312.38461538461536,388.2307692307692
2020-03-01,3,2020-03-01,33.88461538461539,29.76153846153846,25.53846153846154,958.8538461538462,177.6153846153846,1.5769230769230769,84.92307692307692,297.46153846153845,369.0769230769231
2020-03-02,3,2020-03-02,31.253846153846155,39.676923076923075,47.84615384615385,960.8076923076923,195.76923076923077,1.3923076923076925,44.0,314.61538461538464,351.15384615384613
2020-03-03,3,2020-03-03,33.11538461538461,37.0076923076923,38.84615384615385,961.0999999999999,211.76923076923077,1.2846153846153845,29.76923076923077,307.38461538461536,333.61538461538464
2020-03-04,3,2020-03-04,34.2,29.53846153846154,28.846153846153847,960.7384615384616,178.46153846153845,1.3692307692307693,178.53846153846155,279.53846153846155,427.46153846153845
2020-03-05,3,2020-03-05,34.246153846153845,24.623076923076926,13.615384615384615,959.8307692307692,109.15384615384616,2.1923076923076925,368.0,212.53846153846155,500.46153846153845
2020-03-06,3,2020-03-06,34.646153846153844,30.27692307692308,16.307692307692307,958.323076923077,124.84615384615384,1.5384615384615385,224.53846153846155,264.9230769230769,440.38461538461536
2020-03-07,3,2020-03-07,33.52307692307692,29.138461538461538,16.076923076923077,958.5615384615384,115.0,1.5,142.84615384615384,287.0769230769231,394.15384615384613
2020-03-08,3,2020-03-08,33.57692307692308,38.6,34.76923076923077,959.623076923077,273.38461538461536,1.6,204.6153846153846,287.53846153846155,440.6923076923077
2020-03-09,3,2020-03-09,35.66153846153846,30.700000000000003,20.846153846153847,958.0923076923077,153.30769230769232,0.9153846153846155,199.6153846153846,275.53846153846155,442.15384615384613
2020-03-10,3,2020-03-10,34.44615384615385,35.207692307692305,33.23076923076923,957.4384615384616,241.92307692307693,1.7384615384615385,297.46153846153845,243.0,482.61538461538464
2020-03-11,3,2020-03-11,33.13846153846154,42.95384615384615,42.69230769230769,957.7923076923076,255.76923076923077,2.223076923076923,122.84615384615384,309.6923076923077,406.0769230769231
2020-03-12,3,2020-03-12,32.892307692307696,34.42307692307692,30.846153846153847,958.2846153846154,111.38461538461539,2.276923076923077,145.6153846153846,296.46153846153845,407.0
2020-03-13,3,2020-03-13,32.87692307692308,23.815384615384616,16.46153846153846,959.4538461538461,118.61538461538461,0.9230769230769231,20.692307692307693,343.3076923076923,362.2307692307692
2020-03-14,3,2020-03-14,32.76923076923077,17.284615384615385,11.153846153846153,959.7692307692307,206.15384615384616,1.7384615384615385,161.6153846153846,289.61538461538464,430.46153846153845
2020-03-15,3,2020-03-15,33.57692307692308,12.399999999999999,10.692307692307692,958.7153846153846,197.07692307692307,1.5846153846153848,158.84615384615384,306.7692307692308,435.84615384615387
2020-03-16,3,2020-03-16,33.46923076923077,15.953846153846154,13.923076923076923,958.2538461538461,135.07692307692307,1.5307692307692307,210.92307692307693,284.84615384615387,455.84615384615387
2020-03-17,3,2020-03-17,33.73846153846154,27.353846153846156,25.76923076923077,958.1692307692308,140.3846153846154,1.9076923076923078,243.15384615384616,276.38461538461536,467.2307692307692
2020-03-18,3,2020-03-18,33.91538461538461,33.3,31.615384615384617,958.6615384615385,199.53846153846155,1.3692307692307693,153.3846153846154,321.53846153846155,429.7692307692308
2020-03-19,3,2020-03-19,33.9,33.63076923076923,36.30769230769231,958.5692307692308,247.3846153846154,1.2076923076923076,120.92307692307692,299.15384615384613,393.15384615384613
2020-03-20,3,2020-03-20,33.73076923076923,31.638461538461538,40.0,958.7615384615384,244.46153846153845,1.5153846153846153,219.69230769230768,275.3076923076923,464.38461538461536
2020-03-21,3,2020-03-21,33.52307692307692,31.846153846153847,40.69230769230769,958.1846153846153,242.30769230769232,1.9846153846153847,195.07692307692307,274.7692307692308,430.0769230769231
2020-03-22,3,2020-03-22,32.73846153846154,39.53846153846154,42.46153846153846,958.6307692307693,224.46153846153845,2.3923076923076922,160.15384615384616,305.0,440.38461538461536
2020-03-23,3,2020-03-23,32.99230769230769,42.900000000000006,43.07692307692308,958.4384615384616,215.46153846153845,2.3923076923076922,158.6153846153846,326.53846153846155,434.15384615384613
2020-03-24,3,2020-03-24,30.846153846153847,46.57692307692308,51.0,958.7846153846154,238.15384615384616,3.1923076923076925,226.76923076923077,282.61538461538464,462.9230769230769
2020-03-25,3,2020-03-25,29.315384615384616,45.06153846153846,53.46153846153846,959.3692307692307,266.0769230769231,2.269230769230769,245.07692307692307,258.53846153846155,472.84615384615387
2020-03-26,3,2020-03-26,30.276923076923076,42.823076923076925,51.30769230769231,959.3153846153847,285.61538461538464,2.2,127.0,289.2307692307692,402.9230769230769
2020-03-27,3,2020-03-27,33.92307692307692,36.00769230769231,35.38461538461539,958.5615384615384,263.46153846153845,1.1307692307692307,400.2307692307692,211.46153846153845,519.5384615384615
2020-03-28,3,2020-03-28,34.353846153846156,34.46153846153846,38.38461538461539,959.0,175.69230769230768,1.1615384615384614,452.53846153846155,181.69230769230768,536.6153846153846
2020-03-29,3,2020-03-29,34.184615384615384,33.13076923076923,42.38461538461539,958.5615384615384,205.69230769230768,1.2615384615384615,217.3846153846154,293.61538461538464,455.9230769230769
2020-03-30,3,2020-03-30,34.215384615384615,35.04615384615385,43.53846153846154,957.3538461538462,189.46153846153845,1.2999999999999998,13.461538461538462,343.2307692307692,355.9230769230769
2020-03-31,3,2020-03-31,33.13846153846154,41.25384615384615,48.84615384615385,957.9615384615385,261.9230769230769,1.669230769230769,14.615384615384615,342.0769230769231,351.9230769230769
2020-04-01,4,2020-04-01,32.4,43.5,50.07692307692308,958.7307692307693,219.69230769230768,2.176923076923077,61.84615384615385,309.7692307692308,368.2307692307692
2020-04-02,4,2020-04-02,30.092307692307692,39.353846153846156,57.84615384615385,958.9000000000001,236.30769230769232,2.715384615384615,245.15384615384616,260.3076923076923,471.46153846153845
2020-04-03,4,2020-04-03,32.06923076923077,43.184615384615384,49.69230769230769,958.1384615384615,228.6153846153846,2.0846153846153848,288.7692307692308,259.0769230769231,484.0769230769231
2020-04-04,4,2020-04-04,30.923076923076923,40.599999999999994,55.84615384615385,959.3076923076923,235.0,2.069230769230769,117.6923076923077,328.0,425.46153846153845
2020-04-05,4,2020-04-05,32.169230769230765,38.43076923076923,49.30769230769231,959.7846153846154,265.61538461538464,1.676923076923077,163.30769230769232,305.6923076923077,436.0769230769231
2020-04-06,4,2020-04-06,32.57692307692308,41.715384615384615,47.15384615384615,959.7230769230769,210.0,2.5307692307692307,266.0,245.69230769230768,462.38461538461536
2020-04-07,4,2020-04-07,32.37692307692308,45.96923076923077,49.07692307692308,959.0384615384615,235.69230769230768,2.0461538461538464,384.53846153846155,216.0,514.8461538461538
2020-04-08,4,2020-04-08,31.115384615384617,45.42307692307692,51.38461538461539,958.4615384615385,216.3846153846154,2.3,265.2307692307692,258.15384615384613,474.3076923076923
2020-04-09,4,2020-04-09,31.476923076923075,44.353846153846156,52.69230769230769,959.2076923076924,211.30769230769232,1.9538461538461538,87.3076923076923,245.46153846153845,305.38461538461536
2020-04-10,4,2020-04-10,30.069230769230767,51.03846153846154,55.0,959.9923076923077,179.30769230769232,3.4384615384615387,77.46153846153847,252.69230769230768,328.0769230769231
2020-04-11,4,2020-04-11,32.146153846153844,32.11538461538461,29.153846153846153,959.7923076923076,89.76923076923077,2.6846153846153844,144.15384615384616,274.0769230769231,409.3076923076923
2020-04-12,4,2020-04-12,32.62307692307692,28.16923076923077,28.923076923076923,960.0692307692308,164.92307692307693,1.8461538461538463,261.46153846153845,263.6923076923077,478.6923076923077
2020-04-13,4,2020-04-13,34.107692307692304,31.446153846153848,26.076923076923077,959.7230769230769,181.6153846153846,1.5076923076923074,284.9230769230769,241.07692307692307,483.61538461538464
2020-04-14,4,2020-04-14,34.51538461538461,32.0,31.923076923076923,958.9923076923077,163.0,1.7999999999999998,236.6153846153846,278.61538461538464,465.84615384615387
2020-04-15,4,2020-04-15,35.06923076923077,35.99230769230769,36.84615384615385,958.4615384615385,176.07692307692307,1.376923076923077,210.30769230769232,302.38461538461536,462.0
2020-04-16,4,2020-04-16,36.184615384615384,27.407692307692308,30.307692307692307,957.1846153846153,153.0,1.1615384615384614,351.7692307692308,236.3846153846154,511.3076923076923
2020-04-17,4,2020-04-17,32.39230769230769,40.00769230769231,49.92307692307692,958.0230769230768,202.23076923076923,2.207692307692308,109.07692307692308,336.0769230769231,420.84615384615387
2020-04-18,4,2020-04-18,32.715384615384615,34.38461538461539,46.15384615384615,959.4615384615385,222.92307692307693,1.9384615384615385,97.84615384615384,324.15384615384613,411.15384615384613
2020-04-19,4,2020-04-19,32.38461538461539,37.41538461538461,47.84615384615385,960.7615384615384,260.38461538461536,2.1076923076923078,140.92307692307693,335.38461538461536,438.38461538461536
2020-04-20,4,2020-04-20,29.569230769230767,35.33846153846154,57.84615384615385,961.0153846153846,233.0,1.7692307692307692,191.69230769230768,308.15384615384613,456.0769230769231
2020-04-21,4,2020-04-21,30.915384615384614,41.33076923076923,55.15384615384615,960.3615384615385,261.2307692307692,1.9076923076923078,100.07692307692308,334.3076923076923,410.0769230769231
2020-04-22,4,2020-04-22,31.23076923076923,47.45384615384615,54.30769230769231,958.7153846153846,237.84615384615384,2.1538461538461537,212.23076923076923,308.3076923076923,452.0
2020-04-23,4,2020-04-23,30.56153846153846,39.646153846153844,58.30769230769231,959.2,199.76923076923077,1.9615384615384615,65.0,288.15384615384613,326.61538461538464
2020-04-24,4,2020-04-24,29.592307692307696,42.7,64.6923076923077,959.4923076923077,204.6153846153846,1.5769230769230769,193.92307692307693,297.15384615384613,453.9230769230769
2020-04-25,4,2020-04-25,30.638461538461538,41.94615384615384,58.53846153846154,959.0999999999999,265.84615384615387,2.223076923076923,138.92307692307693,293.61538461538464,404.0
2020-04-26,4,2020-04-26,30.799999999999997,41.25384615384615,55.92307692307692,959.3461538461538,226.3846153846154,2.1923076923076925,219.76923076923077,243.23076923076923,412.3076923076923
2020-04-27,4,2020-04-27,30.36923076923077,39.74615384615385,57.76923076923077,961.3,238.15384615384616,1.8846153846153846,300.38461538461536,267.0,484.61538461538464
2020-04-28,4,2020-04-28,32.49230769230769,40.57692307692308,50.0,960.7923076923076,239.46153846153845,1.5692307692307692,326.38461538461536,254.84615384615384,487.84615384615387
2020-04-29,4,2020-04-29,31.815384615384612,43.715384615384615,53.53846153846154,960.8923076923077,228.6153846153846,2.2846153846153845,342.7692307692308,210.07692307692307,497.38461538461536
2020-04-30,4,2020-04-30,29.838461538461537,46.03076923076923,61.07692307692308,962.0461538461539,227.15384615384616,2.4461538461538463,140.76923076923077,228.6153846153846,333.9230769230769
2020-05-01,5,2020-05-01,30.06153846153846,45.96153846153846,59.30769230769231,962.1076923076923,222.30769230769232,2.746153846153846,176.07692307692307,270.7692307692308,424.61538461538464
2020-05-02,5,2020-05-02,31.515384615384615,44.97692307692308,53.69230769230769,960.5,181.69230769230768,2.1384615384615384,239.69230769230768,291.9230769230769,461.15384615384613
2020-05-03,5,2020-05-03,28.484615384615385,46.723076923076924,66.92307692307692,959.9769230769232,196.53846153846155,1.7153846153846155,146.84615384615384,297.7692307692308,414.6923076923077
2020-05-04,5,2020-05-04,30.615384615384617,49.73846153846154,57.0,960.3846153846154,191.6153846153846,1.7461538461538462,8.307692307692308,264.53846153846155,268.6923076923077
2020-05-05,5,2020-05-05,31.976923076923075,41.784615384615385,52.30769230769231,960.2923076923076,145.3846153846154,1.1923076923076923,335.2307692307692,229.07692307692307,499.3076923076923
2020-05-06,5,2020-05-06,33.49230769230769,42.08461538461539,45.0,959.0230769230768,179.30769230769232,0.7923076923076924,245.53846153846155,264.61538461538464,467.9230769230769
2020-05-07,5,2020-05-07,31.676923076923078,45.5,54.15384615384615,958.7384615384616,235.46153846153845,1.876923076923077,147.15384615384616,299.61538461538464,405.3076923076923
2020-05-08,5,2020-05-08,31.553846153846152,43.03846153846154,53.61538461538461,959.5307692307692,207.53846153846155,1.6076923076923075,41.0,339.0,371.9230769230769
2020-05-09,5,2020-05-09,31.115384615384617,45.87692307692308,57.07692307692308,959.9000000000001,206.6153846153846,2.0307692307692307,6.0,270.61538461538464,275.9230769230769
2020-05-10,5,2020-05-10,26.799999999999997,48.392307692307696,70.92307692307692,961.0923076923077,183.92307692307693,1.8000000000000003,34.53846153846154,283.53846153846155,314.9230769230769
2020-05-11,5,2020-05-11,29.446153846153848,45.58461538461539,59.92307692307692,961.5923076923077,213.6153846153846,1.9461538461538461,372.6923076923077,204.0,493.15384615384613
2020-05-12,5,2020-05-12,30.784615384615385,39.8,52.38461538461539,961.6923076923077,212.84615384615384,1.5615384615384615,285.2307692307692,246.6153846153846,470.15384615384613
2020-05-13,5,2020-05-13,31.22307692307692,42.06923076923077,53.76923076923077,961.5384615384615,198.69230769230768,1.9307692307692308,111.53846153846153,303.6923076923077,393.61538461538464
2020-05-14,5,2020-05-14,33.06923076923077,44.97692307692308,49.30769230769231,960.3384615384615,201.3846153846154,0.7307692307692307,325.84615384615387,229.30769230769232,488.2307692307692
2020-05-15,5,2020-05-15,30.299999999999997,48.53846153846154,58.84615384615385,960.8,201.0,2.5384615384615383,120.92307692307692,229.23076923076923,309.46153846153845
2020-05-16,5,2020-05-16,31.523076923076925,46.46153846153846,53.53846153846154,960.0230769230768,199.07692307692307,2.169230769230769,303.7692307692308,257.53846153846155,474.2307692307692
2020-05-17,5,2020-05-17,30.83076923076923,45.16923076923077,59.53846153846154,960.6461538461538,233.23076923076923,2.6538461538461537,381.3076923076923,199.53846153846155,500.15384615384613
2020-05-18,5,2020-05-18,30.215384615384615,47.13076923076923,61.46153846153846,961.0769230769231,252.23076923076923,2.2384615384615385,90.46153846153847,301.3076923076923,383.46153846153845
2020-05-19,5,2020-05-19,29.576923076923077,46.9076923076923,62.61538461538461,961.8153846153847,250.07692307692307,2.376923076923077,151.15384615384616,269.7692307692308,388.0
2020-05-20,5,2020-05-20,29.892307692307693,45.323076923076925,58.46153846153846,961.2538461538461,217.3846153846154,2.4461538461538463,163.0,291.3076923076923,425.3076923076923
2020-05-21,5,2020-05-21,29.376923076923074,48.26153846153846,62.07692307692308,961.2076923076924,225.3846153846154,2.176923076923077,278.0,263.7692307692308,469.6923076923077
2020-05-22,5,2020-05-22,29.123076923076926,46.51538461538462,60.76923076923077,962.2615384615384,194.69230769230768,2.269230769230769,334.84615384615387,211.53846153846155,483.0769230769231
2020-05-23,5,2020-05-23,30.484615384615385,47.276923076923076,56.53846153846154,961.9615384615385,191.84615384615384,1.323076923076923,212.30769230769232,274.46153846153845,449.0769230769231
2020-05-24,5,2020-05-24,29.03076923076923,50.04615384615385,66.46153846153847,961.4769230769232,259.6923076923077,0.9461538461538462,110.23076923076923,176.3846153846154,234.0
2020-05-25,5,2020-05-25,27.923076923076923,50.53846153846154,66.3076923076923,961.7461538461539,239.92307692307693,1.2307692307692308,0.3076923076923077,173.07692307692307,173.23076923076923
2020-05-26,5,2020-05-26,29.746153846153845,49.638461538461534,58.07692307692308,961.5461538461539,146.92307692307693,1.4923076923076921,206.84615384615384,276.0,440.6923076923077
2020-05-27,5,2020-05-27,30.638461538461538,49.66153846153846,60.84615384615385,960.9769230769232,184.23076923076923,1.2384615384615385,140.07692307692307,241.3846153846154,367.53846153846155
2020-05-28,5,2020-05-28,28.676923076923078,51.06923076923077,69.61538461538461,960.623076923077,286.2307692307692,0.9615384615384616,40.30769230769231,261.15384615384613,297.6923076923077
2020-05-29,5,2020-05-29,29.9,49.03076923076923,61.30769230769231,960.376923076923,192.23076923076923,1.4769230769230768,248.07692307692307,263.6923076923077,458.84615384615387
2020-05-30,5,2020-05-30,29.56153846153846,49.94615384615384,64.15384615384616,960.1615384615385,209.92307692307693,2.123076923076923,124.6923076923077,321.2307692307692,414.38461538461536
2020-05-31,5,2020-05-31,28.646153846153844,43.93846153846154,66.92307692307692,961.8923076923077,228.30769230769232,1.7384615384615385,134.46153846153845,309.53846153846155,402.84615384615387
2020-06-01,6,2020-06-01,27.73076923076923,48.08461538461539,74.3076923076923,962.3153846153847,247.46153846153845,1.853846153846154,87.84615384615384,171.3846153846154,228.3846153846154
2020-06-02,6,2020-06-02,28.023076923076925,42.9076923076923,70.0,962.0153846153846,222.23076923076923,1.7307692307692308,221.76923076923077,286.53846153846155,450.0769230769231
2020-06-03,6,2020-06-03,27.576923076923077,44.8,75.38461538461539,961.5692307692308,219.46153846153845,1.7538461538461538,197.84615384615384,302.0,441.53846153846155
2020-06-04,6,2020-06-04,28.692307692307693,41.5,67.92307692307692,961.2923076923076,231.84615384615384,1.8384615384615386,226.3846153846154,283.15384615384613,440.53846153846155
2020-06-05,6,2020-06-05,28.83846153846154,43.51538461538462,65.15384615384616,962.5846153846154,213.69230769230768,1.3923076923076925,260.84615384615387,257.7692307692308,460.15384615384613
2020-06-06,6,2020-06-06,28.23076923076923,48.638461538461534,70.0,962.8307692307692,174.6153846153846,1.3923076923076925,35.92307692307692,283.6923076923077,315.9230769230769
2020-06-07,6,2020-06-07,26.83076923076923,41.83076923076923,75.53846153846153,962.7384615384616,246.84615384615384,1.8846153846153846,298.6923076923077,235.07692307692307,459.61538461538464
2020-06-08,6,2020-06-08,28.607692307692307,40.23076923076923,63.84615384615385,960.8846153846154,246.69230769230768,2.0846153846153843,245.23076923076923,275.53846153846155,453.0769230769231
2020-06-09,6,2020-06-09,26.638461538461538,44.24615384615385,74.38461538461539,961.6384615384615,246.84615384615384,2.6692307692307695,243.15384615384616,201.6153846153846,399.3076923076923
2020-06-10,6,2020-06-10,27.9,41.03846153846154,62.84615384615385,962.4307692307692,211.15384615384616,2.1076923076923078,283.15384615384613,266.84615384615387,457.3076923076923
2020-06-11,6,2020-06-11,26.807692307692307,46.099999999999994,71.3076923076923,962.0230769230768,279.15384615384613,2.207692307692308,88.92307692307692,287.15384615384613,368.61538461538464
2020-06-12,6,2020-06-12,26.54615384615385,46.54615384615385,74.92307692307692,961.3384615384615,245.46153846153845,1.3076923076923077,143.53846153846155,285.61538461538464,386.0
2020-06-13,6,2020-06-13,28.207692307692305,42.823076923076925,68.15384615384616,961.676923076923,188.0,0.9153846153846155,237.46153846153845,237.6153846153846,420.38461538461536
2020-06-14,6,2020-06-14,28.06153846153846,42.63076923076923,69.53846153846153,962.2923076923076,229.46153846153845,1.6153846153846154,136.3846153846154,319.61538461538464,417.0769230769231
2020-06-15,6,2020-06-15,26.86923076923077,40.07692307692308,74.84615384615384,962.7461538461539,242.53846153846155,1.9692307692307693,79.76923076923077,323.0,389.53846153846155
2020-06-16,6,2020-06-16,28.9,47.99230769230769,68.0,960.5846153846154,214.6153846153846,1.7923076923076924,95.23076923076923,297.3076923076923,361.0
2020-06-17,6,2020-06-17,26.284615384615385,46.73076923076923,78.3076923076923,961.1923076923077,204.30769230769232,2.623076923076923,0.0,214.76923076923077,214.76923076923077
2020-06-18,6,2020-06-18,24.823076923076922,47.138461538461534,81.23076923076923,962.7846153846154,167.0,1.2846153846153845,140.23076923076923,183.92307692307693,307.0
2020-06-19,6,2020-06-19,25.107692307692307,49.638461538461534,78.84615384615384,964.2615384615384,229.23076923076923,1.4384615384615385,77.84615384615384,299.9230769230769,364.0769230769231
2020-06-20,6,2020-06-20,25.476923076923075,45.83846153846154,75.92307692307692,963.7076923076924,243.46153846153845,1.169230769230769,166.3846153846154,302.38461538461536,412.2307692307692
2020-06-21,6,2020-06-21,26.83076923076923,44.23076923076923,75.3076923076923,962.2307692307693,187.69230769230768,1.823076923076923,137.0,300.0769230769231,415.0769230769231
2020-06-22,6,2020-06-22,25.846153846153847,48.5923076923077,79.76923076923077,961.4615384615385,203.6153846153846,1.9076923076923078,36.84615384615385,278.6923076923077,311.15384615384613
2020-06-23,6,2020-06-23,26.95384615384615,46.83076923076923,68.53846153846153,961.0076923076923,204.53846153846155,1.669230769230769,197.69230769230768,297.0,432.2307692307692
2020-06-24,6,2020-06-24,28.73076923076923,45.0,64.61538461538461,960.5307692307692,207.07692307692307,1.4692307692307693,259.0769230769231,262.38461538461536,447.2307692307692
2020-06-25,6,2020-06-25,27.415384615384614,43.176923076923075,72.46153846153847,960.4384615384616,225.07692307692307,1.4461538461538461,308.15384615384613,245.69230769230768,475.38461538461536
2020-06-26,6,2020-06-26,26.86923076923077,42.57692307692308,75.0,960.6076923076923,196.30769230769232,1.5846153846153848,0.0,181.15384615384616,181.15384615384616
2020-06-27,6,2020-06-27,25.515384615384615,46.88461538461539,79.76923076923077,959.9923076923077,188.69230769230768,1.7307692307692308,30.384615384615383,302.84615384615387,325.84615384615387
2020-06-28,6,2020-06-28,25.192307692307693,48.861538461538466,82.15384615384616,960.8692307692307,210.30769230769232,1.4846153846153847,70.46153846153847,207.46153846153845,253.30769230769232
2020-06-29,6,2020-06-29,25.33076923076923,48.05384615384616,78.6923076923077,961.2230769230769,210.0,1.8846153846153846,55.92307692307692,272.15384615384613,318.7692307692308
2020-06-30,6,2020-06-30,24.807692307692307,50.93076923076923,83.61538461538461,961.8,254.84615384615384,1.676923076923077,157.69230769230768,257.53846153846155,365.84615384615387
2020-07-01,7,2020-07-01,25.73076923076923,46.99230769230769,77.23076923076923,961.5384615384615,232.07692307692307,1.1538461538461537,338.46153846153845,222.53846153846155,476.2307692307692
2020-07-02,7,2020-07-02,28.161538461538463,47.30769230769231,68.53846153846153,960.3461538461538,204.0,1.2307692307692308,351.53846153846155,218.53846153846155,476.0
2020-07-03,7,2020-07-03,25.792307692307695,49.61538461538461,82.38461538461539,959.9076923076923,232.0,1.7461538461538462,67.61538461538461,265.46153846153845,327.46153846153845
2020-07-04,7,2020-07-04,25.415384615384614,50.676923076923075,81.84615384615384,961.0692307692308,229.46153846153845,2.3692307692307693,28.53846153846154,224.30769230769232,241.76923076923077
2020-07-05,7,2020-07-05,24.315384615384616,49.98461538461538,81.61538461538461,961.8846153846154,270.0,1.8384615384615384,194.53846153846155,276.53846153846155,396.6923076923077
2020-07-06,7,2020-07-06,25.53076923076923,49.76153846153846,75.23076923076923,960.7461538461539,264.84615384615387,1.4923076923076921,251.76923076923077,254.15384615384616,425.15384615384613
2020-07-07,7,2020-07-07,25.784615384615385,49.861538461538466,81.07692307692308,959.7153846153846,177.07692307692307,1.7076923076923076,217.30769230769232,253.30769230769232,417.2307692307692
2020-07-08,7,2020-07-08,25.76923076923077,49.96153846153846,77.07692307692308,960.5,199.15384615384616,1.5,68.38461538461539,250.30769230769232,296.84615384615387
2020-07-09,7,2020-07-09,25.615384615384617,51.06923076923077,80.84615384615384,961.2,264.0769230769231,2.4692307692307693,185.76923076923077,236.3846153846154,396.0769230769231
2020-07-10,7,2020-07-10,22.700000000000003,49.26153846153846,90.84615384615384,961.6692307692308,259.53846153846155,2.0615384615384618,0.0,92.46153846153847,92.46153846153847
2020-07-11,7,2020-07-11,23.26923076923077,50.96923076923077,87.46153846153847,962.2769230769231,250.53846153846155,1.1076923076923078,65.07692307692308,277.3076923076923,303.53846153846155
2020-07-12,7,2020-07-12,24.846153846153847,50.38461538461539,81.46153846153847,962.5384615384615,240.30769230769232,1.2461538461538462,2.230769230769231,255.53846153846155,257.6923076923077
2020-07-13,7,2020-07-13,25.376923076923074,50.284615384615385,81.15384615384616,960.623076923077,221.30769230769232,2.3846153846153846,85.53846153846153,280.61538461538464,357.61538461538464
2020-07-14,7,2020-07-14,24.207692307692305,50.05384615384616,83.0,960.876923076923,259.38461538461536,3.1769230769230767,25.692307692307693,277.9230769230769,288.84615384615387
2020-07-15,7,2020-07-15,23.884615384615383,51.284615384615385,86.07692307692308,961.9153846153846,229.84615384615384,1.9384615384615385,29.0,261.6923076923077,288.15384615384613
2020-07-16,7,2020-07-16,23.446153846153848,50.53076923076923,86.92307692307692,962.9692307692308,256.61538461538464,2.4384615384615382,183.30769230769232,241.76923076923077,386.2307692307692
2020-07-17,7,2020-07-17,23.76153846153846,50.107692307692304,85.76923076923077,962.8384615384615,241.69230769230768,1.669230769230769,26.923076923076923,163.53846153846155,172.3846153846154
2020-07-18,7,2020-07-18,24.838461538461537,48.66153846153846,80.84615384615384,962.2923076923076,236.15384615384616,1.669230769230769,122.0,263.2307692307692,355.6923076923077
