month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
6,1,28.1,45.66153846153846,64.23076923076923,960.323076923077,192.69230769230768,2.607692307692308,345.6923076923077,199.23076923076923,485.84615384615387
9,23,24.876923076923077,49.215384615384615,82.53846153846153,961.7153846153846,169.84615384615384,1.2999999999999998,176.0,238.15384615384616,375.0769230769231
8,20,24.707692307692305,49.284615384615385,84.46153846153847,960.823076923077,150.84615384615384,1.5923076923076922,271.61538461538464,273.7692307692308,440.0769230769231
2,15,32.707692307692305,13.553846153846154,11.846153846153848,959.0307692307692,185.6153846153846,1.2,377.7692307692308,214.30769230769232,487.3076923076923
1,4,33.23076923076923,16.6,17.23076923076923,958.3538461538462,90.0,1.9307692307692308,557.9230769230769,122.53846153846152,480.61538461538464
7,15,25.138461538461534,51.284615384615385,81.3076923076923,961.6076923076924,280.15384615384613,1.6615384615384616,6.230769230769231,193.53846153846155,199.69230769230768
10,3,25.12307692307693,46.323076923076925,75.53846153846153,961.1,94.3076923076923,1.8692307692307693,288.9230769230769,255.92307692307693,456.61538461538464
4,9,32.48461538461539,35.65384615384615,43.69230769230769,957.546153846154,235.46153846153845,2.223076923076923,10.153846153846152,285.46153846153845,294.9230769230769
11,28,31.825000000000003,22.416666666666668,26.166666666666668,960.425,97.41666666666669,1.3083333333333331,574.75,140.66666666666666,515.5833333333334
3,3,33.9,15.13076923076923,11.076923076923077,957.7923076923076,98.6923076923077,2.7384615384615385,417.3076923076923,200.15384615384616,517.6923076923077
4,3,34.0,17.476923076923075,10.384615384615383,958.6,155.76923076923077,1.6923076923076923,302.3076923076923,259.6923076923077,499.6923076923077
11,7,29.35,27.141666666666666,29.916666666666668,961.3666666666668,129.83333333333334,1.7333333333333334,526.0833333333334,159.33333333333334,530.1666666666666
7,12,24.846153846153847,50.38461538461539,81.46153846153847,962.5384615384615,240.30769230769232,1.2461538461538462,2.230769230769231,255.53846153846155,257.6923076923077
5,7,28.646153846153844,45.51538461538462,59.76923076923077,961.823076923077,183.53846153846155,2.2846153846153845,232.07692307692307,263.46153846153845,449.9230769230769
8,16,23.815384615384616,52.99230769230769,89.6923076923077,961.6461538461538,264.38461538461536,2.3461538461538463,0.0,116.46153846153848,116.46153846153848
8,29,25.338461538461537,50.76923076923077,81.07692307692308,960.0230769230768,168.23076923076923,0.9692307692307692,221.6153846153846,242.0,426.0
12,12,31.56153846153846,26.03846153846154,27.307692307692307,959.7,184.07692307692307,0.9230769230769232,503.38461538461536,133.69230769230768,459.84615384615387
9,30,25.515384615384612,49.63076923076923,82.38461538461539,959.7692307692308,139.07692307692307,2.0153846153846158,220.30769230769232,273.46153846153845,434.3076923076923
4,25,30.638461538461534,41.94615384615384,58.53846153846154,959.1,265.84615384615387,2.223076923076923,138.92307692307693,293.61538461538464,404.0
9,14,25.3,50.94615384615384,84.76923076923077,961.746153846154,278.38461538461536,1.3923076923076925,276.0769230769231,242.84615384615384,479.84615384615387
10,11,26.5,40.66666666666666,72.75,961.8083333333334,262.5833333333333,1.7916666666666667,108.08333333333331,332.75,408.5833333333333
3,19,31.82307692307692,40.84615384615385,43.76923076923077,958.1846153846152,215.69230769230768,1.7076923076923076,3.769230769230769,315.38461538461536,317.6923076923077
1,17,31.784615384615385,15.176923076923078,12.692307692307692,961.5230769230768,136.3846153846154,0.8692307692307693,418.3076923076923,175.92307692307693,460.3076923076923
10,6,24.77692307692308,49.8,84.38461538461539,960.4153846153846,274.61538461538464,2.0538461538461537,192.30769230769232,207.53846153846155,324.2307692307692
5,26,30.661538461538463,37.86923076923077,54.0,960.0538461538462,247.0,2.0,110.07692307692308,305.53846153846155,379.38461538461536
3,22,32.73846153846154,39.53846153846154,42.46153846153846,958.6307692307691,224.46153846153845,2.392307692307692,160.15384615384616,305.0,440.38461538461536
1,30,32.96666666666667,17.933333333333334,11.416666666666666,959.5916666666668,136.33333333333334,1.425,300.75,241.83333333333331,464.3333333333333
9,4,25.207692307692305,45.91538461538461,81.23076923076923,961.4230769230768,218.07692307692307,1.053846153846154,42.46153846153846,279.6923076923077,319.0769230769231
9,27,25.73846153846154,46.18461538461538,78.23076923076923,961.0769230769232,208.46153846153845,1.3076923076923077,212.84615384615384,287.0769230769231,438.5384615384616
2,14,32.77692307692308,18.26923076923077,15.923076923076923,957.823076923077,134.30769230769232,1.4769230769230768,416.6923076923077,197.15384615384616,494.3076923076923
4,9,31.476923076923075,44.35384615384616,52.69230769230769,959.2076923076924,211.30769230769232,1.9538461538461536,87.3076923076923,245.46153846153845,305.38461538461536
8,15,24.43846153846154,39.73076923076923,79.61538461538461,961.3538461538462,241.30769230769232,2.3461538461538463,307.46153846153845,254.92307692307693,468.84615384615387
9,11,25.784615384615385,48.73076923076923,77.53846153846153,960.4846153846154,250.7692307692308,1.376923076923077,152.30769230769232,285.61538461538464,363.5384615384616
2,12,30.12307692307693,12.76923076923077,11.76923076923077,961.2384615384616,93.6923076923077,1.8923076923076925,113.07692307692308,294.15384615384613,385.0
6,4,28.73076923076923,44.33076923076923,62.15384615384615,960.746153846154,211.0,1.6,35.92307692307692,290.53846153846155,321.38461538461536
11,25,31.54615384615385,20.91538461538461,33.69230769230769,959.6538461538462,104.3846153846154,1.507692307692308,608.8461538461538,108.84615384615384,498.9230769230769
6,2,28.023076923076925,42.9076923076923,70.0,962.0153846153846,222.23076923076923,1.7307692307692308,221.7692307692308,286.53846153846155,450.0769230769231
10,6,27.638461538461534,46.36153846153847,72.92307692307692,960.7692307692308,181.92307692307693,0.9923076923076924,139.3846153846154,221.07692307692307,347.38461538461536
5,1,32.52307692307692,36.96153846153846,44.46153846153846,957.7,245.92307692307693,1.5769230769230769,372.7692307692308,210.3846153846154,499.7692307692308
3,22,31.107692307692307,38.669230769230765,48.30769230769231,959.2769230769233,235.23076923076923,2.330769230769231,80.6923076923077,323.2307692307692,375.38461538461536
3,20,30.83846153846154,41.80769230769231,45.69230769230769,958.4230769230768,224.92307692307693,2.0615384615384618,104.6923076923077,296.15384615384613,382.9230769230769
1,18,31.16153846153846,15.892307692307693,14.692307692307692,961.8307692307692,189.15384615384616,1.492307692307692,249.92307692307693,233.30769230769232,407.0769230769231
9,10,25.476923076923075,48.6,79.0,962.1076923076924,191.53846153846155,0.7461538461538461,132.76923076923077,251.23076923076923,337.2307692307692
4,14,33.323076923076925,31.32307692307692,35.69230769230769,959.1923076923076,197.92307692307693,0.9230769230769232,308.46153846153845,252.6153846153846,495.84615384615387
11,20,31.35,22.95,36.25,958.8333333333334,186.58333333333331,1.425,293.5,262.5,457.0833333333333
8,21,24.29230769230769,48.76923076923077,85.0,961.8,171.30769230769232,1.6384615384615384,44.84615384615385,245.30769230769232,270.0769230769231
1,4,28.5,20.4,18.0,961.4692307692308,116.76923076923076,1.5230769230769232,248.92307692307693,225.30769230769232,391.46153846153845
1,22,30.3,18.284615384615385,12.846153846153848,961.9230769230768,116.76923076923076,1.2,222.6153846153846,243.30769230769232,400.2307692307692
3,23,32.99230769230769,42.900000000000006,43.07692307692308,958.4384615384616,215.46153846153845,2.392307692307692,158.6153846153846,326.53846153846155,434.1538461538461
11,4,30.291666666666668,36.708333333333336,33.75,959.9833333333332,100.0,2.6666666666666665,293.0,246.83333333333331,459.0
11,9,30.866666666666664,32.71666666666667,38.66666666666666,961.3916666666668,116.0,0.9583333333333334,423.3333333333333,197.16666666666663,497.9166666666667
12,30,31.45384615384615,21.015384615384612,21.846153846153847,959.123076923077,136.76923076923077,1.492307692307692,351.3076923076923,187.84615384615384,427.7692307692308
1,23,31.707692307692305,16.807692307692307,13.076923076923077,959.2846153846154,169.92307692307693,1.0692307692307692,142.84615384615384,264.38461538461536,371.61538461538464
7,27,23.54615384615385,51.56153846153846,90.46153846153848,961.9230769230768,260.84615384615387,2.5307692307692307,22.07692307692308,262.2307692307692,278.7692307692308
7,23,22.04615384615385,53.03846153846154,94.3846153846154,964.2384615384616,265.0769230769231,1.7692307692307692,7.538461538461538,225.3846153846154,228.46153846153845
10,10,24.85384615384616,45.36153846153847,81.61538461538461,962.4076923076924,175.3846153846154,1.676923076923077,292.38461538461536,191.6153846153846,379.5384615384616
8,12,25.407692307692308,35.26153846153846,74.23076923076923,963.3,272.38461538461536,1.8384615384615384,413.0769230769231,221.30769230769232,509.84615384615387
11,22,31.725,23.866666666666664,27.166666666666668,959.85,96.66666666666669,1.6333333333333335,254.58333333333331,243.58333333333331,436.6666666666667
10,20,28.27692307692308,34.65384615384615,66.76923076923077,960.2384615384616,214.15384615384616,0.9230769230769232,514.8461538461538,140.6153846153846,514.4615384615385
6,17,26.284615384615385,46.73076923076923,78.3076923076923,961.1923076923076,204.30769230769232,2.623076923076923,0.0,214.7692307692308,214.7692307692308
7,12,23.984615384615385,49.66153846153846,84.3076923076923,963.7384615384616,169.30769230769232,1.4230769230769231,7.230769230769231,100.15384615384616,101.84615384615384
1,27,32.63076923076923,17.553846153846152,10.615384615384617,958.823076923077,118.3076923076923,1.7846153846153845,392.5384615384616,192.3846153846154,463.2307692307692
8,10,23.923076923076923,51.44615384615384,87.92307692307692,962.953846153846,259.3076923076923,2.1307692307692307,155.92307692307693,209.23076923076923,341.7692307692308
5,31,28.753846153846155,40.96923076923077,63.07692307692308,958.7230769230767,254.92307692307693,2.1,339.0769230769231,235.84615384615384,487.7692307692308
3,9,35.66153846153846,30.700000000000003,20.846153846153847,958.0923076923076,153.30769230769232,0.9153846153846156,199.6153846153846,275.53846153846155,442.1538461538461
9,2,24.77692307692308,47.54615384615385,82.0,961.1307692307691,158.84615384615384,2.7,145.6153846153846,269.84615384615387,389.2307692307692
3,8,33.607692307692304,24.59230769230769,29.846153846153847,958.0846153846154,183.6153846153846,1.3384615384615384,450.0,183.6153846153846,524.2307692307693
9,15,24.584615384615383,50.3,84.07692307692308,960.6076923076924,243.84615384615384,1.376923076923077,31.53846153846154,211.92307692307693,241.84615384615384
9,5,25.423076923076923,48.44615384615384,81.61538461538461,962.0307692307692,199.84615384615384,1.3461538461538465,2.4615384615384617,232.3846153846154,232.84615384615384
5,23,27.3,49.15384615384615,71.38461538461539,961.7076923076924,229.15384615384616,1.830769230769231,395.0,182.0,500.0
6,16,28.9,47.99230769230769,68.0,960.5846153846154,214.6153846153846,1.7923076923076924,95.23076923076924,297.3076923076923,361.0
9,1,22.207692307692305,50.715384615384615,93.6923076923077,960.9384615384616,278.6923076923077,2.392307692307692,7.230769230769231,167.23076923076923,168.3846153846154
1,10,32.08461538461539,20.71538461538461,20.0,961.2615384615384,137.0,1.5384615384615383,341.38461538461536,189.0,428.38461538461536
10,26,24.476923076923075,51.0923076923077,83.76923076923077,961.1538461538462,216.6153846153846,1.3923076923076925,124.0,256.0769230769231,326.7692307692308
3,27,33.92307692307692,36.00769230769231,35.38461538461539,958.5615384615384,263.46153846153845,1.1307692307692307,400.2307692307692,211.46153846153845,519.5384615384615
11,18,31.066666666666663,22.925,37.41666666666666,958.375,158.41666666666666,0.8416666666666667,641.5,119.75,544.0
7,30,23.96153846153846,46.138461538461534,85.23076923076923,962.0846153846154,264.53846153846155,2.4153846153846152,2.3846153846153846,250.07692307692307,250.69230769230768
9,13,24.192307692307693,51.56153846153846,86.3076923076923,961.1153846153846,203.07692307692307,0.9153846153846156,110.6153846153846,295.7692307692308,393.0
3,24,30.846153846153847,46.57692307692308,51.0,958.7846153846154,238.15384615384616,3.1923076923076925,226.7692307692308,282.61538461538464,462.9230769230769
9,6,26.892307692307693,45.5,73.92307692307692,962.3615384615384,165.92307692307693,1.1538461538461535,437.0,180.15384615384616,528.6923076923077
7,7,27.053846153846152,43.33846153846154,67.3076923076923,961.1384615384616,197.3846153846154,2.6538461538461537,120.3846153846154,308.53846153846155,409.6923076923077
6,19,25.107692307692307,49.638461538461534,78.84615384615384,964.2615384615384,229.23076923076923,1.4384615384615385,77.84615384615384,299.9230769230769,364.0769230769231
6,6,27.00769230769231,48.3,71.23076923076923,960.6692307692308,200.3846153846154,1.6538461538461535,314.38461538461536,220.0,478.5384615384616
12,27,30.976923076923075,17.23076923076923,16.846153846153847,960.1307692307691,143.69230769230768,0.9923076923076924,285.0,207.84615384615384,404.1538461538461
8,13,26.107692307692307,45.97692307692308,73.6923076923077,961.4,247.6153846153846,2.276923076923077,266.3076923076923,232.46153846153845,410.2307692307692
8,28,24.26923076923077,48.96923076923077,86.84615384615384,961.6923076923076,227.84615384615384,1.376923076923077,113.6923076923077,173.3846153846154,273.0
4,12,31.36923076923077,40.36153846153847,44.46153846153846,959.3846153846154,220.23076923076923,1.446153846153846,379.6923076923077,211.0,517.3076923076923
6,30,24.807692307692307,50.93076923076923,83.61538461538461,961.8,254.84615384615384,1.676923076923077,157.69230769230768,257.53846153846155,365.84615384615387
11,5,30.5,33.825,35.833333333333336,959.8416666666668,103.58333333333331,1.875,215.33333333333331,254.91666666666663,414.6666666666667
8,10,24.315384615384616,46.48461538461538,79.84615384615384,961.6615384615384,230.3846153846154,2.5307692307692307,8.846153846153847,260.2307692307692,266.38461538461536
2,14,32.8,14.538461538461538,13.384615384615383,958.9846153846154,112.76923076923076,1.1923076923076923,250.3846153846154,253.07692307692307,442.7692307692308
6,21,26.83076923076923,44.23076923076923,75.3076923076923,962.2307692307692,187.69230769230768,1.823076923076923,137.0,300.0769230769231,415.0769230769231
6,23,26.95384615384615,46.83076923076923,68.53846153846153,961.0076923076924,204.53846153846155,1.669230769230769,197.69230769230768,297.0,432.2307692307692
4,2,30.09230769230769,39.35384615384616,57.84615384615385,958.9,236.30769230769232,2.715384615384615,245.15384615384616,260.3076923076923,471.46153846153845
9,23,26.753846153846155,48.0,79.07692307692308,961.0538461538462,235.84615384615384,1.1846153846153846,99.53846153846152,280.15384615384613,371.2307692307692
4,3,32.06923076923077,43.18461538461538,49.69230769230769,958.1384615384616,228.6153846153846,2.0846153846153848,288.7692307692308,259.0769230769231,484.0769230769231
3,25,29.07692307692308,39.01538461538461,54.69230769230769,960.1,257.0,2.3461538461538463,74.46153846153847,245.46153846153845,300.7692307692308
1,26,33.04615384615385,16.5,10.461538461538462,959.3076923076924,142.6153846153846,0.8538461538461538,452.84615384615387,165.6153846153846,478.0769230769231
3,24,30.96923076923077,41.23846153846154,43.30769230769231,960.1307692307691,220.6153846153846,1.9153846153846152,30.923076923076923,307.0,334.0769230769231
3,12,32.892307692307696,34.42307692307692,30.846153846153847,958.2846153846154,111.3846153846154,2.276923076923077,145.6153846153846,296.46153846153845,407.0
5,1,30.06153846153846,45.96153846153846,59.30769230769231,962.1076923076924,222.30769230769232,2.746153846153846,176.07692307692307,270.7692307692308,424.61538461538464
12,15,32.36923076923077,22.56153846153846,24.0,958.8153846153848,104.23076923076924,1.776923076923077,518.7692307692307,128.0,463.2307692307692
2,8,33.041666666666664,15.025,11.666666666666666,958.3583333333332,179.0,1.6916666666666669,261.0833333333333,273.75,465.8333333333333
5,25,27.923076923076923,50.53846153846154,66.3076923076923,961.746153846154,239.92307692307693,1.2307692307692308,0.3076923076923077,173.07692307692307,173.23076923076923
10,26,29.066666666666663,33.233333333333334,54.66666666666666,959.2083333333334,104.83333333333331,0.8833333333333333,416.1666666666667,201.0,513.1666666666666
7,30,22.8,52.65384615384615,91.0,962.7,275.61538461538464,2.107692307692308,0.0,177.69230769230768,177.69230769230768
12,24,32.215384615384615,22.684615384615388,21.23076923076923,958.7769230769233,113.46153846153848,1.2538461538461538,554.7692307692307,120.46153846153848,472.3076923076923
3,17,31.96153846153846,37.15384615384615,41.76923076923077,958.2692307692308,234.6153846153846,2.1846153846153844,30.692307692307693,293.6923076923077,316.7692307692308
5,19,29.57692307692308,46.9076923076923,62.61538461538461,961.8153846153848,250.07692307692307,2.376923076923077,151.15384615384616,269.7692307692308,388.0
8,30,25.03846153846154,48.76923076923077,81.53846153846153,960.5615384615384,185.30769230769232,1.4,72.92307692307692,261.84615384615387,316.2307692307692
11,9,29.70833333333333,24.616666666666664,44.91666666666666,959.0,85.0,1.8833333333333333,419.0833333333333,201.16666666666663,508.25
1,9,32.746153846153845,20.192307692307693,16.923076923076923,960.4230769230768,85.53846153846153,1.6923076923076923,353.0,192.84615384615384,431.5384615384616
11,6,29.73333333333333,29.09166666666667,53.083333333333336,959.5916666666668,187.08333333333331,0.5750000000000001,524.0833333333334,171.5,529.75
7,31,24.523076923076925,49.79230769230769,84.15384615384616,961.9692307692308,208.92307692307693,1.807692307692308,69.0,193.07692307692307,221.53846153846155
5,15,30.3,48.53846153846154,58.84615384615385,960.8,201.0,2.5384615384615383,120.92307692307692,229.23076923076923,309.46153846153845
5,25,30.338461538461537,36.25384615384616,57.61538461538461,960.4307692307692,245.6153846153846,2.0,183.53846153846155,293.7692307692308,415.9230769230769
12,6,31.115384615384617,17.76923076923077,26.07692307692308,959.5769230769232,126.53846153846152,1.1153846153846154,566.3076923076923,126.84615384615384,477.5384615384616
10,21,28.766666666666666,32.583333333333336,63.0,960.5416666666666,236.08333333333331,0.6666666666666666,399.6666666666667,174.58333333333334,480.75
9,14,24.53076923076923,49.33076923076923,81.6923076923077,962.9615384615385,239.0,1.7923076923076924,177.69230769230768,252.46153846153845,376.61538461538464
5,30,31.615384615384617,42.49230769230769,49.0,958.1461538461538,172.76923076923077,1.4076923076923078,372.84615384615387,197.69230769230768,498.46153846153845
1,12,32.14615384615385,22.99230769230769,21.307692307692307,960.9230769230768,117.53846153846152,1.8615384615384616,136.6153846153846,261.0,360.61538461538464
10,1,26.284615384615385,44.92307692307692,77.3076923076923,961.2846153846154,213.6153846153846,1.3384615384615384,137.07692307692307,286.0,406.38461538461536
9,19,26.50769230769231,40.62307692307692,76.15384615384616,961.376923076923,203.7692307692308,0.8692307692307693,237.7692307692308,266.2307692307692,432.0769230769231
5,21,29.376923076923077,48.26153846153846,62.07692307692308,961.2076923076924,225.3846153846154,2.176923076923077,278.0,263.7692307692308,469.6923076923077
9,20,26.284615384615385,49.53076923076923,77.46153846153847,961.8384615384616,191.3846153846154,1.2999999999999998,233.15384615384616,274.53846153846155,458.7692307692308
11,6,30.8,23.141666666666666,29.08333333333333,960.65,63.5,2.5500000000000003,581.6666666666666,138.5,544.5
9,1,25.846153846153847,49.57692307692308,81.84615384615384,959.4692307692308,200.3846153846154,1.176923076923077,9.923076923076923,216.7692307692308,220.7692307692308
4,21,32.746153846153845,39.96923076923077,45.92307692307692,957.6384615384616,213.6153846153846,1.876923076923077,115.92307692307692,329.61538461538464,408.0769230769231
10,13,26.484615384615385,47.74615384615385,78.61538461538461,960.4,274.0,1.6384615384615384,230.92307692307693,268.0,426.3076923076923
6,25,28.976923076923075,45.5,59.0,961.1461538461538,122.53846153846152,1.2461538461538462,416.84615384615387,192.46153846153845,503.6923076923077
1,28,31.66923076923077,12.307692307692308,10.23076923076923,960.8692307692309,196.6153846153846,1.3153846153846156,304.0,230.84615384615384,443.0769230769231
11,26,31.65833333333333,25.825,30.08333333333333,958.95,116.0,1.6166666666666665,596.75,129.0,520.5
7,29,24.161538461538463,51.43846153846154,84.53846153846153,962.5538461538462,262.6923076923077,2.269230769230769,108.0,274.61538461538464,367.5384615384616
5,11,29.446153846153848,45.58461538461539,59.92307692307692,961.5923076923076,213.6153846153846,1.946153846153846,372.6923076923077,204.0,493.1538461538461
2,18,31.96923076923077,19.192307692307693,17.692307692307693,960.6538461538462,180.53846153846155,1.4538461538461538,246.15384615384616,248.84615384615384,443.3076923076923
7,21,25.29230769230769,47.815384615384616,80.3076923076923,961.1846153846152,253.84615384615384,1.6923076923076923,240.30769230769232,215.15384615384616,369.9230769230769
5,6,31.307692307692307,42.51538461538462,47.30769230769231,959.5,225.84615384615384,2.430769230769231,92.46153846153848,191.92307692307693,239.84615384615384
2,8,32.88461538461539,19.95384615384615,11.384615384615383,959.9384615384616,88.0,2.1384615384615384,352.6923076923077,207.53846153846155,471.38461538461536
3,17,33.73846153846154,27.35384615384616,25.76923076923077,958.1692307692308,140.3846153846154,1.907692307692308,243.15384615384616,276.38461538461536,467.2307692307692
2,23,30.446153846153848,22.86923076923077,16.923076923076923,960.8692307692309,120.6923076923077,2.1384615384615384,192.07692307692307,273.3076923076923,421.84615384615387
9,24,26.476923076923075,47.607692307692304,77.07692307692308,961.2076923076924,239.3846153846154,1.492307692307692,212.53846153846155,265.38461538461536,450.46153846153845
11,3,27.883333333333336,42.583333333333336,66.5,961.2083333333334,228.0,1.025,179.0,293.1666666666667,425.5833333333333
8,23,25.784615384615385,47.823076923076925,77.3076923076923,959.6461538461538,124.53846153846152,1.507692307692308,314.7692307692308,210.84615384615384,462.0
3,28,34.35384615384616,34.46153846153846,38.38461538461539,959.0,175.69230769230768,1.1615384615384614,452.5384615384616,181.69230769230768,536.6153846153846
10,10,25.73846153846154,48.5,76.46153846153847,959.6923076923076,236.3846153846154,1.3692307692307693,298.0769230769231,214.69230769230768,440.0
9,4,26.692307692307693,48.83846153846154,76.76923076923077,961.8076923076924,177.53846153846155,1.176923076923077,230.92307692307693,286.38461538461536,425.0769230769231
5,13,27.700000000000003,45.48461538461538,69.0,960.4615384615385,174.23076923076923,2.3692307692307693,147.15384615384616,189.69230769230768,284.9230769230769
7,20,24.76923076923077,42.67692307692308,79.07692307692308,961.0230769230768,243.07692307692307,1.9615384615384612,9.307692307692308,202.23076923076923,204.3846153846154
1,16,30.653846153846157,14.115384615384617,13.846153846153848,958.4846153846154,121.3846153846154,1.6538461538461535,433.46153846153845,177.92307692307693,467.6923076923077
3,10,34.44615384615385,35.207692307692305,33.23076923076923,957.4384615384616,241.92307692307693,1.7384615384615385,297.46153846153845,243.0,482.61538461538464
7,9,24.930769230769236,49.52307692307692,80.38461538461539,962.753846153846,211.69230769230768,2.3076923076923075,7.538461538461538,254.0,259.53846153846155
6,13,29.161538461538463,44.784615384615385,55.69230769230769,961.9846153846154,124.3846153846154,2.0538461538461537,196.23076923076923,264.46153846153845,418.38461538461536
8,5,22.423076923076923,52.400000000000006,93.15384615384616,965.5384615384615,242.15384615384616,1.6923076923076923,114.6923076923077,281.84615384615387,369.3076923076923
4,5,32.169230769230765,38.43076923076923,49.30769230769231,959.7846153846154,265.61538461538464,1.676923076923077,163.30769230769232,305.6923076923077,436.0769230769231
1,28,31.50769230769231,17.353846153846153,11.923076923076923,959.3076923076924,110.6153846153846,2.246153846153846,395.7692307692308,184.0,465.6923076923077
1,8,32.52307692307692,25.138461538461534,19.46153846153846,960.5692307692308,80.3076923076923,1.4692307692307691,322.15384615384613,190.30769230769232,421.3076923076923
11,11,30.175,31.575,48.333333333333336,957.8166666666666,254.5,0.7166666666666667,368.5,228.08333333333331,480.5833333333333
4,25,30.284615384615385,45.62307692307692,56.0,958.4846153846154,169.92307692307693,2.715384615384615,374.0769230769231,206.69230769230768,506.0
11,1,29.616666666666664,21.091666666666665,35.166666666666664,959.2916666666666,95.66666666666669,1.775,470.3333333333333,191.83333333333331,528.25
3,12,32.42307692307692,39.84615384615385,44.15384615384615,956.876923076923,258.3076923076923,2.1923076923076925,244.15384615384616,282.6923076923077,449.0769230769231
8,9,22.73846153846154,50.86153846153847,90.46153846153848,964.7846153846154,263.9230769230769,1.1538461538461535,5.153846153846154,205.53846153846155,208.23076923076923
6,2,27.984615384615385,44.46153846153846,64.07692307692308,960.3692307692309,195.6153846153846,1.807692307692308,95.15384615384616,288.0,367.5384615384616
5,5,31.0,37.73846153846154,46.15384615384615,958.3923076923076,259.53846153846155,1.669230769230769,308.46153846153845,253.15384615384616,480.1538461538461
7,9,25.615384615384617,51.06923076923077,80.84615384615384,961.2,264.0769230769231,2.4692307692307693,185.7692307692308,236.3846153846154,396.0769230769231
4,20,31.153846153846157,40.68461538461538,49.23076923076923,958.3076923076924,247.15384615384616,2.3461538461538463,403.9230769230769,201.7692307692308,523.2307692307693
3,3,33.11538461538461,37.0076923076923,38.84615384615385,961.1,211.7692307692308,1.2846153846153845,29.76923076923077,307.38461538461536,333.61538461538464
7,6,25.53076923076923,49.76153846153846,75.23076923076923,960.746153846154,264.84615384615387,1.492307692307692,251.7692307692308,254.15384615384616,425.1538461538461
4,18,30.76923076923077,38.70769230769231,50.61538461538461,959.323076923077,234.69230769230768,2.3076923076923075,157.23076923076923,273.7692307692308,416.61538461538464
2,9,33.15,17.308333333333334,13.666666666666666,958.8416666666668,110.33333333333331,1.8333333333333333,384.0,223.16666666666663,508.5
9,26,21.76153846153846,46.34615384615385,92.6923076923077,961.1923076923076,203.46153846153845,1.3153846153846156,52.76923076923077,193.53846153846155,222.7692307692308
2,4,30.584615384615383,16.346153846153847,11.76923076923077,962.0923076923076,169.76923076923077,1.4615384615384617,329.61538461538464,221.46153846153845,459.84615384615387
7,28,24.54615384615385,46.84615384615385,77.0,962.7846153846154,245.23076923076923,2.0153846153846158,46.30769230769231,288.0,309.3076923076923
12,6,31.95833333333333,19.741666666666667,25.0,959.8083333333334,133.83333333333334,1.5916666666666668,658.25,110.33333333333331,527.5833333333334
6,6,28.23076923076923,48.638461538461534,70.0,962.8307692307692,174.6153846153846,1.3923076923076925,35.92307692307692,283.6923076923077,315.9230769230769
2,28,34.246153846153845,25.984615384615385,14.0,959.7923076923076,129.3846153846154,1.7461538461538462,5.769230769230769,319.53846153846155,324.7692307692308
7,23,24.376923076923077,50.83846153846154,86.0,961.176923076923,252.3846153846154,3.0,63.61538461538461,179.76923076923077,217.3846153846154
2,3,30.692307692307693,13.238461538461538,11.384615384615383,961.376923076923,180.15384615384616,1.6,364.61538461538464,213.15384615384616,471.0769230769231
3,13,32.87692307692308,23.815384615384616,16.46153846153846,959.453846153846,118.6153846153846,0.9230769230769232,20.692307692307693,343.3076923076923,362.2307692307692
9,21,25.45384615384615,51.215384615384615,82.53846153846153,960.9230769230768,169.53846153846155,2.146153846153846,10.076923076923077,232.30769230769232,239.53846153846155
8,5,23.930769230769236,50.07692307692308,84.6923076923077,963.0307692307692,242.92307692307693,2.4538461538461536,135.30769230769232,228.84615384615384,322.38461538461536
12,15,31.207692307692305,24.67692307692308,15.615384615384617,960.6461538461538,118.76923076923076,0.7923076923076924,359.84615384615387,188.53846153846155,423.0769230769231
11,23,31.21666666666667,26.183333333333334,43.25,959.4833333333332,90.16666666666669,1.3583333333333334,328.25,257.9166666666667,448.4166666666667
2,15,33.23846153846154,21.26153846153846,16.846153846153847,958.5384615384615,110.3076923076923,1.7000000000000002,403.0769230769231,199.7692307692308,492.2307692307692
8,25,24.95384615384615,49.94615384615384,83.6923076923077,960.0,237.53846153846155,1.823076923076923,135.3846153846154,266.2307692307692,374.46153846153845
6,9,26.638461538461534,44.24615384615385,74.38461538461539,961.6384615384616,246.84615384615384,2.669230769230769,243.15384615384616,201.6153846153846,399.3076923076923
10,31,26.975,40.075,73.91666666666667,961.2083333333334,270.0833333333333,1.55,246.66666666666663,246.91666666666663,441.5833333333333
5,17,30.83076923076923,45.16923076923077,59.53846153846154,960.6461538461538,233.23076923076923,2.6538461538461537,381.3076923076923,199.53846153846155,500.1538461538461
11,10,29.866666666666664,29.308333333333334,37.41666666666666,960.925,135.66666666666666,1.45,445.4166666666667,191.08333333333331,504.1666666666667
3,4,34.2,29.53846153846154,28.846153846153847,960.7384615384616,178.46153846153845,1.3692307692307693,178.53846153846155,279.53846153846155,427.46153846153845
6,15,26.86923076923077,40.07692307692308,74.84615384615384,962.746153846154,242.53846153846155,1.9692307692307691,79.76923076923077,323.0,389.5384615384616
9,15,26.146153846153844,52.43076923076923,80.15384615384616,961.3692307692309,138.15384615384616,1.2153846153846155,67.15384615384616,313.84615384615387,345.0
1,14,30.63076923076923,14.76923076923077,15.307692307692308,960.3307692307692,118.53846153846152,1.5384615384615383,352.61538461538464,210.92307692307693,441.1538461538461
